TQ,TQ COUNT,TBSCAN,TBSCAN COUNT,HS JOIN,HS JOIN COUNT,db2,actual
0.0108252,1,12666725.37042,8,335.7573589,7,525.164,71.52
7.09406e-08,1,12666541.9816218,8,0.0546489864644,7,526.412,39.804
0.000319625,1,12666547.39516,8,85.83738225,7,532.864,49.364
0.000365057,1,12666548.16482,8,98.686653057,7,526.412,76.072
0.00587515,1,13134634.495105,9,71.88518515,8,251.26,251.248
6.99734e-05,1,12666543.16583,8,18.7918319467,7,532.864,49.364
0.0010221,1,12666559.295720002,8,274.4911742,7,532.976,63.576
2.14979e-06,1,12666542.0168395,8,0.57734213958,7,532.864,49.364
0.000178277,1,12666545.0006,8,47.877607554,7,532.864,49.364
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,56.708
2.93463e-05,1,12666542.477574,8,22.6069590505,7,526.412,56.788
8.18865e-08,1,12666541.98180723,8,0.0630811773632999,7,526.412,39.804
0.000255723,1,12666546.312600002,8,69.130095723,7,526.412,68.984
9.59393e-07,1,12666541.996673,8,0.739067238073,7,526.412,56.712
2.25349e-05,1,12666542.362182,8,17.3596953655,7,526.412,39.804
0.0050918,1,13134634.295105,9,71.8108377,8,251.256,251.252
0.00133006,1,12666564.512920002,8,396.69371052,7,524.208,47.284
1.10037e-06,1,12666541.9990612,8,0.8476649118499999,7,526.412,15.504
2.1997e-05,1,12666542.35307,8,16.9453440196,7,526.412,39.804
9.34299e-08,1,12666541.982002793,8,0.0719736808719,7,526.412,15.504
9.59393e-07,1,12666541.996673,8,0.739067238073,7,526.412,56.7
3.42762e-05,1,12666542.561091,8,26.4046930454,7,526.412,56.72
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,15.504
0.00264476,1,12666586.78502,8,523.48173116,7,524.208,56.704
2.14979e-06,1,12666542.0168395,8,0.57734213958,7,532.864,60.416
7.05112e-08,1,12666541.98161453,8,0.0543182274106,7,526.412,69.672
0.0050918,1,13134634.295105,9,71.8108377,8,251.252,251.252
2.98975e-07,1,12666541.98548492,8,0.230315406775,7,526.412,56.704
2.47956e-06,1,12666542.022426002,8,1.91013030544,7,526.412,56.704
2.1997e-05,1,12666542.35307,8,16.9453440196,7,526.412,39.804
7.02792e-08,1,12666541.981610602,8,0.0541394925175999,7,526.412,56.188
0.00133006,1,12666564.512920002,8,396.69371052,7,524.208,47.296
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,87.132
3.70455e-05,1,12666542.608005,8,28.5379914621,7,526.412,56.724
3.80026e-07,1,12666541.986858,8,0.292752716528,7,526.412,56.724
7.1225e-06,1,12666542.101082,8,5.48680524674,7,526.412,39.804
0.000178277,1,12666545.0006,8,47.877607554,7,532.864,49.364
0.00470012,1,13134634.195105,9,71.77366392,8,251.252,251.248
2.20747e-05,1,12666542.354386,8,17.0052556587,7,526.412,39.804
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
0.00429914,1,12666614.81182,8,598.79897928,7,525.264,69.192
0.000181615,1,12666545.05715,8,49.096369615,7,526.412,76.092
3.44643e-05,1,12666542.564277,8,26.4982567296,7,526.412,71.392
3.92482e-07,1,12666541.987069,8,0.302348079256,7,526.412,56.744
2.75598e-06,1,12666542.027108802,8,2.12306513636,7,526.412,56.992
0.0010221,1,12666559.295720002,8,274.4911742,7,532.976,68.688
2.22825e-05,1,12666542.357905,8,17.1653000411,7,526.412,39.804
0.0104034,1,12666718.224420002,8,599.1624378,7,525.268,85.58
0.0050918,1,13134634.295105,9,71.8108377,8,251.248,251.248
0.00231714,1,12666581.23492,8,491.88602334,7,524.208,63.692
0.0226611,1,12666925.87942,8,349.6263611,7,525.212,131.968
3.70455e-05,1,12666542.608005,8,28.5379914621,7,526.412,39.804
5.31111e-05,1,12666542.88017,8,14.2633463222,7,532.864,49.364
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.872
0.0469509,1,12667337.37142,8,349.6506509,7,525.212,131.968
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.952
0.482905,1,12674722.83042,8,350.086605,7,525.212,131.968
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,15.504
9.13352e-05,1,12666543.52772,8,70.35997668319999,7,526.412,56.7
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.248,251.248
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,69.68
0.0223607,1,12666920.79042,8,349.6260607,7,525.212,148.352
0.000274065,1,12666546.62333,8,74.088546065,7,526.412,86.048
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,56.188
2.57206e-05,1,12666542.41615,8,19.8138525668,7,526.412,56.704
6.22988e-07,1,12666541.990974002,8,0.479918141742,7,526.412,56.7
2.98975e-07,1,12666541.98548492,8,0.230315406775,7,526.412,56.796
1.69249e-05,1,12666542.267144,8,13.0129128668,7,526.412,26.596
2.57206e-05,1,12666542.41615,8,19.8138525668,7,526.412,39.804
2.28336e-06,1,12666542.0191023,8,1.7589881667,7,526.412,56.756
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.248,251.252
2.14979e-06,1,12666542.0168395,8,0.57734213958,7,532.864,49.364
2.93463e-05,1,12666542.477574,8,22.6069590505,7,526.412,39.804
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,39.804
2.76507e-06,1,12666542.0272629,8,2.13006932827,7,526.412,39.804
0.012534,1,12666754.31742,8,599.2892959999999,7,525.268,47.3
1.35772e-05,1,12666542.210431,8,10.459191407,7,526.412,56.736
8.18865e-08,1,12666541.98180723,8,0.0630811773632999,7,526.412,15.504
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
4.62504e-06,1,12666542.0587725,8,3.5628965637,7,526.412,56.716
2.25349e-05,1,12666542.362182,8,17.3596953655,7,526.412,56.716
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.248,251.248
0.218682,1,12670246.65042,8,168461.113014,7,539.988,56.716
2.67068e-06,1,12666542.0256638,8,2.05735333698,7,526.412,39.804
1.53013e-06,1,12666542.0063418,8,1.17873427761,7,526.412,39.804
7.61796e-08,1,12666541.981710551,8,0.0586848669796,7,526.412,15.504
2.30903e-06,1,12666542.0195372,8,1.77875970823,7,526.412,56.708
9.39081e-05,1,12666543.57131,8,72.3420609641,7,526.412,39.804
5.67581e-07,1,12666541.99003536,8,0.437235372897,7,526.412,56.716
1.73002e-07,1,12666541.98335082,8,0.133272349422,7,526.412,56.716
0.000178277,1,12666545.0006,8,47.877607554,7,532.864,63.144
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,56.708
0.00101662,1,13066352.345105,9,96.67367326,8,171.5,172.516
0.0006357,1,13060653.295105,9,71.8063816,8,251.248,251.256
2.1997e-05,1,12666542.35307,8,16.9453440196,7,526.412,39.804
9.59393e-07,1,12666541.996673,8,0.739067238073,7,526.412,56.708
1.04476e-05,1,12666542.157412,8,8.0482973886,7,526.412,39.804
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,39.804
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
0.000675251,1,12666553.41982,8,139.216870502,7,532.888,50.212
2.22825e-05,1,12666542.357905,8,17.1653000411,7,526.412,39.804
2.25349e-05,1,12666542.362182,8,17.3596953655,7,526.412,39.804
5.17091e-07,1,12666541.98918,8,0.398340107853,7,526.412,70.116
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,69.824
0.00470012,1,13134634.195105,9,71.77366392,8,251.248,251.288
0.000178277,1,12666545.0006,8,47.877607554,7,532.864,49.364
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,56.952
2.25349e-05,1,12666542.362182,8,17.3596953655,7,526.412,56.952
8.18865e-08,1,12666541.98180723,8,0.0630811773632999,7,526.412,15.504
0.000178277,1,12666545.0006,8,47.877607554,7,532.864,64.532
0.000675251,1,12666553.41982,8,139.216870502,7,532.888,49.364
2.81343e-06,1,12666542.0280821,8,2.16732734835,7,526.412,56.708
2.98736e-06,1,12666542.0310286,8,2.3013120173,7,526.412,39.804
9.34299e-08,1,12666541.982002793,8,0.0719736808719,7,526.412,15.504
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,69.668
0.0050918,1,13134634.295105,9,71.8108377,8,251.252,251.256
1.10037e-06,1,12666541.9990612,8,0.8476649118499999,7,526.412,56.9
7.11896e-05,1,12666543.18644,8,54.84089172259999,7,526.412,56.9
2.1997e-05,1,12666542.35307,8,16.9453440196,7,526.412,39.804
7.02792e-08,1,12666541.981610602,8,0.0541394925175999,7,526.412,39.804
8.18865e-08,1,12666541.98180723,8,0.0630811773632999,7,526.412,15.504
7.09406e-08,1,12666541.9816218,8,0.0546489864644,7,526.412,56.876
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,86.8
0.000319625,1,12666547.39516,8,85.83738225,7,532.864,49.364
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.704
2.1997e-05,1,12666542.35307,8,16.9453440196,7,526.412,56.188
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.252,251.252
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,15.504
2.13676e-05,1,12666542.342406,8,16.4604407414,7,526.412,56.764
1.80551e-05,1,12666542.28629,8,13.908700866700002,7,526.412,39.804
0.000178277,1,12666545.0006,8,47.877607554,7,532.864,65.7
9.59393e-07,1,12666541.996673,8,0.739067238073,7,526.412,39.804
2.93463e-05,1,12666542.477574,8,22.6069590505,7,526.412,56.864
5.67581e-07,1,12666541.99003536,8,0.437235372897,7,526.412,15.504
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,56.864
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,56.864
3.42661e-07,1,12666541.986225002,8,0.263968828315,7,526.412,56.716
1.49638e-05,1,13050368.329105,9,96.4198596418,8,171.5,170.784
1.74199e-06,1,12666542.0099309,8,1.34194374669,7,526.412,56.716
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
1.04476e-05,1,12666542.157412,8,8.0482973886,7,526.412,56.732
7.11896e-05,1,12666543.18644,8,54.84089172259999,7,526.412,56.86
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,56.86
3.70455e-05,1,12666542.608005,8,28.5379914621,7,526.412,39.804
0.000675251,1,12666553.41982,8,139.216870502,7,532.888,49.364
0.000508491,1,12666550.59472,8,104.835698982,7,532.888,49.364
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,15.504
3.42661e-07,1,12666541.986225002,8,0.263968828315,7,526.412,39.804
1.62108e-05,1,13050368.429105,9,96.4198622824,8,171.5,171.352
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,15.504
9.59393e-07,1,12666541.996673,8,0.739067238073,7,526.412,56.708
2.25349e-05,1,12666542.362182,8,17.3596953655,7,526.412,39.804
0.000274065,1,12666546.62333,8,74.088546065,7,526.412,92.984
2.22825e-05,1,12666542.357905,8,17.1653000411,7,526.412,39.804
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,57.54
7.00319e-08,1,12666541.981606402,8,0.0539489672947,7,526.412,15.504
5.434e-05,1,12666542.900989002,8,41.8607662828,7,526.412,39.804
9.59393e-07,1,12666541.996673,8,0.739067238073,7,526.412,39.804
4.25817e-06,1,12666542.0525574,8,3.28028182469,7,526.412,39.804
1.68342e-05,1,13050368.479105,9,96.4198636026,8,171.5,171.056
2.93463e-05,1,12666542.477574,8,22.6069590505,7,526.412,73.848
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.72
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,69.668
4.22922e-06,1,12666542.052067,8,3.25797721402,7,526.412,56.72
2.87305e-06,1,12666542.029092,8,2.21324460585,7,526.412,39.804
3.21115e-06,1,12666542.0348199,8,2.4737077380900003,7,526.412,39.804
2.76507e-06,1,12666542.0272629,8,2.13006932827,7,526.412,39.804
9.34299e-08,1,12666541.982002793,8,0.0719736808719,7,526.412,15.504
2.22825e-05,1,12666542.357905,8,17.1653000411,7,526.412,39.804
0.00531612,1,12666632.04052,8,598.85953184,7,525.264,47.284
1.68342e-05,1,13050368.479105,9,96.4198636026,8,171.5,170.92
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
2.20347e-05,1,12666542.353708,8,16.974404814899998,7,526.412,39.804
2.1997e-05,1,12666542.35307,8,16.9453440196,7,526.412,56.7
5.434e-05,1,12666542.900989002,8,41.8607662828,7,526.412,39.804
7.61796e-08,1,12666541.981710551,8,0.0586848669796,7,526.412,15.504
7.61796e-08,1,12666541.981710551,8,0.0586848669796,7,526.412,15.504
3.21115e-06,1,12666542.0348199,8,2.4737077380900003,7,526.412,56.7
2.75598e-06,1,12666542.027108802,8,2.12306513636,7,526.412,39.804
6.22988e-07,1,12666541.990974002,8,0.479918141742,7,526.412,39.804
4.23647e-06,1,12666542.0521897,8,3.26356036685,7,526.412,39.804
1.80812e-05,1,13050368.579105,9,96.4198662432,8,171.5,171.496
7.1225e-06,1,12666542.101082,8,5.48680524674,7,526.412,56.188
1.17942e-07,1,12666541.982418042,8,0.0908561679339999,7,526.412,56.704
8.18865e-08,1,12666541.98180723,8,0.0630811773632999,7,526.412,56.704
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,39.804
0.00020802,1,12666545.50448,8,56.23456202,7,526.412,76.064
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
2.98975e-07,1,12666541.98548492,8,0.230315406775,7,526.412,56.708
9.39081e-05,1,12666543.57131,8,72.3420609641,7,526.412,39.804
9.59393e-07,1,12666541.996673,8,0.739067238073,7,526.412,56.188
0.0050918,1,13134634.295105,9,71.8108377,8,251.252,251.248
0.000404864,1,12666548.8392,8,109.447908864,7,526.412,76.136
9.39081e-05,1,12666543.57131,8,72.3420609641,7,526.412,69.672
0.00020802,1,12666545.50448,8,56.23456202,7,526.412,68.984
0.00133006,1,12666564.512920002,8,396.69371052,7,524.208,63.748
2.57206e-05,1,12666542.41615,8,19.8138525668,7,526.412,39.804
0.0108252,1,12666725.37042,8,335.7573589,7,525.164,76.66
2.70094e-06,1,12666542.0261764,8,2.0806579753,7,526.412,56.708
3.42762e-05,1,12666542.561091,8,26.4046930454,7,526.412,39.804
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,15.504
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.252,251.252
1.49638e-05,1,13050368.329105,9,96.4198596418,8,171.5,172.236
8.42011e-06,1,12666542.123065,8,6.473896675219999,7,526.412,120.54
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,15.504
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,56.752
2.25349e-05,1,12666542.362182,8,17.3596953655,7,526.412,56.752
2.22825e-05,1,12666542.357905,8,17.1653000411,7,526.412,39.804
2.98975e-07,1,12666541.98548492,8,0.230315406775,7,526.412,39.804
2.22825e-05,1,12666542.357905,8,17.1653000411,7,526.412,39.804
2.30124e-05,1,12666542.370271,8,17.7275554384,7,526.412,39.804
1.22423e-05,1,12666542.187815,8,9.4308222469,7,526.412,56.7
0.000319625,1,12666547.39516,8,85.83738225,7,532.864,49.364
1.62108e-05,1,13050368.429105,9,96.4198622824,8,171.5,172.58
2.93463e-05,1,12666542.477574,8,22.6069590505,7,526.412,39.804
2.57206e-05,1,12666542.41615,8,19.8138525668,7,526.412,39.804
3.44643e-05,1,12666542.564277,8,26.4982567296,7,526.412,26.596
4.24416e-06,1,12666542.0523201,8,3.26948752912,7,526.412,39.804
2.57206e-05,1,12666542.41615,8,19.8138525668,7,526.412,88.252
2.93463e-05,1,12666542.477574,8,22.6069590505,7,526.412,56.7
2.20347e-05,1,12666542.353708,8,16.974404814899998,7,526.412,69.672
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,56.7
4.23452e-06,1,12666542.052156702,8,3.26206132572,7,526.412,56.7
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
1.68342e-05,1,13050368.479105,9,96.4198636026,8,171.5,171.508
3.70455e-05,1,12666542.608005,8,28.5379914621,7,526.412,39.804
5.17091e-07,1,12666541.98918,8,0.398340107853,7,526.412,39.804
0.000274065,1,12666546.62333,8,74.088546065,7,526.412,68.996
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,69.676
2.54391e-06,1,12666542.023516102,8,1.95969566281,7,526.412,56.7
0.00322411,1,12666596.59972,8,579.35373985,7,524.208,56.704
2.30124e-05,1,12666542.370271,8,17.7275554384,7,526.412,39.804
0.00586171,1,12666641.28322,8,349.60956171,7,525.212,159.264
7.61796e-08,1,12666541.981710551,8,0.0586848669796,7,526.412,15.504
3.44643e-05,1,12666542.564277,8,26.4982567296,7,526.412,71.38
1.68342e-05,1,13050368.479105,9,96.4198636026,8,171.5,172.316
0.00264476,1,12666586.78502,8,523.48173116,7,524.208,63.78
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
2.30124e-05,1,12666542.370271,8,17.7275554384,7,526.412,39.804
0.000129826,1,12666544.17979,8,34.865687652,7,532.864,49.364
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,39.804
7.61796e-08,1,12666541.981710551,8,0.0586848669796,7,526.412,15.504
0.000149477,1,12666544.51271,8,40.143222954,7,532.864,49.364
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,53.28
2.22825e-05,1,12666542.357905,8,17.1653000411,7,526.412,39.804
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.248,251.248
2.25349e-05,1,12666542.362182,8,17.3596953655,7,526.412,69.764
5.67581e-07,1,12666541.99003536,8,0.437235372897,7,526.412,56.7
2.30124e-05,1,12666542.370271,8,17.7275554384,7,526.412,39.804
5.17091e-07,1,12666541.98918,8,0.398340107853,7,526.412,56.704
0.000550887,1,12666551.31296,8,321.550130971,7,524.208,47.356
0.000149477,1,12666544.51271,8,40.143222954,7,532.864,49.364
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
0.00531612,1,12666632.04052,8,598.85953184,7,525.264,85.58
1.54747e-06,1,12666542.0066355,8,1.19208864329,7,526.412,39.804
4.33264e-06,1,12666542.0538189,8,3.3376453955,7,526.412,39.804
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.248,251.248
0.000178277,1,12666545.0006,8,47.877607554,7,532.864,63.02
0.00429914,1,12666614.81182,8,598.79897928,7,525.264,85.584
4.42445e-06,1,12666542.0553742,8,3.408364332090001,7,526.412,56.704
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,33.492
1.69249e-05,1,12666542.267144,8,13.0129128668,7,526.412,26.596
0.0108252,1,12666725.37042,8,335.7573589,7,525.164,64.164
8.42011e-06,1,12666542.123065,8,6.473896675219999,7,526.412,71.38
7.11896e-05,1,12666543.18644,8,54.84089172259999,7,526.412,56.7
1.80551e-05,1,12666542.28629,8,13.908700866700002,7,526.412,56.7
9.39081e-05,1,12666543.57131,8,72.3420609641,7,526.412,56.7
1.49638e-05,1,13050368.329105,9,96.4198596418,8,171.5,173.204
0.00264476,1,12666586.78502,8,523.48173116,7,524.208,56.708
4.27404e-06,1,12666542.0528263,8,3.2925091595,7,526.412,56.704
2.22825e-05,1,12666542.357905,8,17.1653000411,7,526.412,73.088
0.00429914,1,12666614.81182,8,598.79897928,7,525.264,69.192
7.05112e-08,1,12666541.98161453,8,0.0543182274106,7,526.412,56.188
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.404
0.000149477,1,12666544.51271,8,40.143222954,7,532.864,62.976
1.35772e-05,1,12666542.210431,8,10.459191407,7,526.412,56.704
2.13676e-05,1,12666542.342406,8,16.4604407414,7,526.412,56.704
0.00133006,1,12666564.512920002,8,396.69371052,7,524.208,47.08
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.248,251.248
7.00319e-08,1,12666541.981606402,8,0.0539489672947,7,526.412,56.716
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.716
0.0223607,1,12666920.79042,8,349.6260607,7,525.212,104.496
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,39.804
2.25349e-05,1,12666542.362182,8,17.3596953655,7,526.412,39.804
0.000345625,1,12666547.83562,8,93.433497625,7,526.412,39.804
4.42445e-06,1,12666542.0553742,8,3.408364332090001,7,526.412,39.804
3.44643e-05,1,12666542.564277,8,26.4982567296,7,526.412,26.596
0.000149477,1,12666544.51271,8,40.143222954,7,532.864,49.364
4.23452e-06,1,12666542.052156702,8,3.26206132572,7,526.412,56.7
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.248,251.248
2.21476e-05,1,12666542.35562,8,17.0613471952,7,526.412,39.804
7.11896e-05,1,12666543.18644,8,54.84089172259999,7,526.412,56.7
7.09406e-08,1,12666541.9816218,8,0.0546489864644,7,526.412,39.804
2.22825e-05,1,12666542.357905,8,17.1653000411,7,526.412,39.804
2.20347e-05,1,12666542.353708,8,16.974404814899998,7,526.412,39.804
9.34299e-08,1,12666541.982002793,8,0.0719736808719,7,526.412,56.7
9.59393e-07,1,12666541.996673,8,0.739067238073,7,526.412,57.988
7.1225e-06,1,12666542.101082,8,5.48680524674,7,526.412,56.732
4.42445e-06,1,12666542.0553742,8,3.408364332090001,7,526.412,39.804
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,56.704
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.248,251.252
0.000508491,1,12666550.59472,8,104.835698982,7,532.888,50.196
2.93463e-05,1,12666542.477574,8,22.6069590505,7,526.412,39.804
0.000178277,1,12666545.0006,8,47.877607554,7,532.864,49.364
2.57206e-05,1,12666542.41615,8,19.8138525668,7,526.412,39.804
2.20347e-05,1,12666542.353708,8,16.974404814899998,7,526.412,39.804
2.3928e-05,1,12666542.385783002,8,18.4329347534,7,526.412,56.72
1.58026e-06,1,12666542.007191,8,1.21734933492,7,526.412,56.72
2.23495e-06,1,12666542.0182822,8,1.72169214557,7,526.412,56.72
2.3734e-05,1,12666542.382495,8,18.2834906596,7,526.412,39.804
6.44865e-06,1,12666542.089666,8,4.96771003251,7,526.412,39.804
0.00470012,1,13134634.195105,9,71.77366392,8,251.296,251.248
0.00470012,1,13134634.195105,9,71.77366392,8,251.252,251.248
0.0050918,1,13134634.295105,9,71.8108377,8,251.248,251.252
2.30124e-05,1,12666542.370271,8,17.7275554384,7,526.412,69.676
1.51312e-06,1,12666542.0060536,8,1.1656289187,7,526.412,56.72
4.63693e-05,1,12666542.765959,8,12.4527976386,7,532.864,49.364
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,56.72
3.70455e-05,1,12666542.608005,8,28.5379914621,7,526.412,56.836
2.20347e-05,1,12666542.353708,8,16.974404814899998,7,526.412,39.804
2.57206e-05,1,12666542.41615,8,19.8138525668,7,526.412,39.804
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.7
3.44643e-05,1,12666542.564277,8,26.4982567296,7,526.412,71.384
0.0193021,1,12666868.97642,8,349.6230021,7,525.212,139.308
0.000903662,1,13066352.195105,9,96.673434062,8,171.5,171.036
2.54391e-06,1,12666542.023516102,8,1.95969566281,7,526.412,69.68
0.000696217,1,12666553.77502,8,188.209756217,7,526.46,76.036
0.000319625,1,12666547.39516,8,85.83738225,7,532.864,49.364
1.58866e-08,1,12666541.980689134,8,0.012238245123,7,526.412,56.7
2.71847e-05,1,12666542.440954002,8,20.9416634521,7,526.412,56.7
8.42011e-06,1,12666542.123065,8,6.473896675219999,7,526.412,71.4
0.000696217,1,12666553.77502,8,188.209756217,7,526.46,76.044
2.22575e-05,1,12666542.357483,8,17.1460895141,7,526.412,39.804
0.00115307,1,12666567.03071,8,349.56776461000004,7,524.204,56.7
1.92904e-05,1,12666541.42104,8,19.8137169242,7,526.412,39.804
0.00101662,1,13066352.345105,9,96.67367326,8,171.5,170.268
1.1915e-08,1,12666540.985579131,8,0.0122381613426,7,526.412,15.504
1.69012e-05,1,12666541.367072,8,17.3595765242,7,526.412,39.804
2.11007e-06,1,12666541.0329721,8,2.16731251123,7,526.412,39.804
2.08643e-06,1,12666541.0324382,8,2.14302601261,7,526.412,39.804
7.01519e-08,1,12666541.98160844,8,0.0540414098341,7,526.412,15.504
0.000149477,1,12666544.51271,8,40.143222954,7,532.864,64.632
0.00369287,1,12666604.54102,8,624.5597838900001,7,524.208,56.776
3.44643e-05,1,12666542.564277,8,26.4982567296,7,526.412,71.376
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,56.708
0.00322411,1,12666596.59972,8,579.35373985,7,524.208,47.276
0.000978968,1,13066352.295105,9,96.673593528,8,171.5,170.916
3.42661e-07,1,12666541.986225002,8,0.263968828315,7,526.412,39.804
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
4.23452e-06,1,12666542.052156702,8,3.26206132572,7,526.412,15.504
0.000178277,1,12666545.0006,8,47.877607554,7,532.864,62.992
0.000181615,1,12666545.05715,8,49.096369615,7,526.412,39.804
0.000743367,1,12666554.57372,8,153.260376734,7,532.888,66.68
3.42661e-07,1,12666541.986225002,8,0.263968828315,7,526.412,57.06
2.93463e-05,1,12666542.477574,8,22.6069590505,7,526.412,56.7
0.00112177,1,12666560.984320002,8,457.67916343,7,525.412,58.316
1.69249e-05,1,12666542.267144,8,13.0129128668,7,526.412,71.38
0.00105427,1,13066352.395105,9,96.67375299,8,171.5,170.124
0.0193021,1,12666868.97642,8,349.6230021,7,525.212,102.744
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,56.704
0.000550887,1,12666551.31296,8,321.550130971,7,524.208,63.68
0.0104034,1,12666718.224420002,8,599.1624378,7,525.268,85.576
0.000274065,1,12666546.62333,8,74.088546065,7,526.412,68.992
4.23452e-06,1,12666542.052156702,8,3.26206132572,7,526.412,56.188
9.34299e-08,1,12666541.982002793,8,0.0719736808719,7,526.412,39.804
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
4.25817e-06,1,12666542.0525574,8,3.28028182469,7,526.412,39.804
1.69249e-05,1,12666542.267144,8,13.0129128668,7,526.412,71.384
0.00528764,1,13134634.345105,9,71.82942403999999,8,251.248,251.252
0.000319625,1,12666547.39516,8,85.83738225,7,532.864,49.364
7.11896e-05,1,12666543.18644,8,54.84089172259999,7,526.412,56.7
0.00153742,1,12666568.025820002,8,416.69101958,7,524.208,56.7
1.17942e-07,1,12666541.982418042,8,0.0908561679339999,7,526.412,56.7
2.22575e-05,1,12666542.357483,8,17.1460895141,7,526.412,39.804
7.01519e-08,1,12666541.98160844,8,0.0540414098341,7,526.412,15.504
7.1225e-06,1,12666542.101082,8,5.48680524674,7,526.412,39.804
0.00531612,1,12666632.04052,8,598.85953184,7,525.264,101.984
2.30124e-05,1,12666542.370271,8,17.7275554384,7,526.412,39.804
4.42445e-06,1,12666542.0553742,8,3.408364332090001,7,526.412,39.804
0.0050918,1,13134634.295105,9,71.8108377,8,251.248,251.252
2.22825e-05,1,12666542.357905,8,17.1653000411,7,526.412,56.712
7.01519e-08,1,12666541.98160844,8,0.0540414098341,7,526.412,39.804
2.22825e-05,1,12666542.357905,8,17.1653000411,7,526.412,39.804
4.98999e-06,1,12666542.064955002,8,3.84402726207,7,526.412,39.804
7.01519e-08,1,12666541.98160844,8,0.0540414098341,7,526.412,15.504
1.10037e-06,1,12666541.9990612,8,0.8476649118499999,7,526.412,56.704
7.11896e-05,1,12666543.18644,8,54.84089172259999,7,526.412,39.804
